Date_,Adj Close_GOOGL,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL,Date,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,GDP,Inflation,Unemployment,Interest Rate,Sentiment
2020-02-20,75.66214752,75.84950256,76.35350037,75.21299744,75.95050049,25962000,2020-02-20,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-02-21,73.98978424,74.17299652,75.54750061,73.92449951,75.22899628,42520000,2020-02-21,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-02-24,70.81764221,70.99299622,71.81900024,70.33950043,71.15249634,49560000,2020-02-24,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-02-25,69.14479065,69.31600189,71.84249878,69.02100372,71.55000305,51580000,2020-02-25,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-02-26,69.35176849,69.52349854,70.6835022,68.82749939,69.74900055,49776000,2020-02-26,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-02-27,65.58509827,65.74749756,68.47000122,65.71199799,67.95700073,62290000,2020-02-27,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-02-28,66.79710388,66.96250153,67.12249756,63.41049957,63.71549988,80198000,2020-02-28,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-02,69.14479065,69.31600189,69.37349701,66.26000214,67.56950378,55430000,2020-03-02,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-03,66.72078705,66.88600159,70.40950012,66.46199799,69.88400269,56602000,2020-03-03,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-04,68.90937042,69.08000183,69.13899994,66.84999847,67.94799805,47598000,2020-03-04,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-05,65.57562256,65.73799896,67.6815033,65.08200073,67.27749634,54380000,2020-03-05,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-06,64.62697601,64.78700256,65.13749695,62.86050034,63.49750137,64640000,2020-03-06,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-09,60.63934708,60.78950119,62.63650131,59.90200043,60.2480011,69252000,2020-03-09,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-10,63.60101318,63.75849915,63.79249954,60.7254982,62.7195015,54872000,2020-03-10,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-11,60.39544678,60.54499817,62.8465004,59.55699921,62.41350174,54732000,2020-03-11,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-12,55.44021988,55.57749939,59.4375,55.42350006,56.13100052,94326000,2020-03-12,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-13,60.5635376,60.71350098,60.72000122,55.61449814,58.74950027,79400000,2020-03-13,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-16,53.51748276,53.65000153,57.27349854,53.35400009,54.48049927,96520000,2020-03-16,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-17,55.76491928,55.90299988,56.29999924,52.45500183,54.5320015,83194000,2020-03-17,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-18,54.42473984,54.55950165,55.24950027,51.84999847,52.99700165,93044000,2020-03-18,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-19,55.44620514,55.58349991,57.63050079,52.77750015,54.4109993,74064000,2020-03-19,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-20,53.2785759,53.41049957,56.92399979,53.10499954,56.54499817,82878000,2020-03-20,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-23,52.57631302,52.70650101,53.34550095,50.44350052,52.81850052,83672000,2020-03-23,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-24,56.36093903,56.50049973,56.66650009,54.32149887,55.19900131,72468000,2020-03-24,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-25,54.94494629,55.08100128,57.30849838,54.15050125,56.22900009,90324000,2020-03-25,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
2020-03-26,58.00237656,58.14599991,58.57400131,54.60150146,55.73600006,76562000,2020-03-26,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,1
2020-03-27,55.3758812,55.51300049,57.55250168,55.20000076,56.37350082,62794000,2020-03-27,USD,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,USD,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,55941000000,40269000000,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,5813000000,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,21727.657,258.906,3.6,1.55,-1
